id,chords,release_date,genres,decade,rock_genre,artist_id,main_genre,spotify_song_id,spotify_artist_id
44,<intro_1> Csno3d Ano3d Bno3d <verse_1> Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Cno3d Bno3d Ano3d Bno3d Eno3d <verse_2> Csno3d Ano3d Bno3d Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Cno3d Bno3d Ano3d Bno3d Eno3d Gsno3d Ano3d Bno3d Eno3d <chorus_1> Ano3d Bno3d Eno3d Gsno3d Csno3d Ano3d Bno3d Eno3d Gsno3d Csno3d Ano3d Bno3d Eno3d Gsno3d Csno3d Ano3d Bno3d <verse_3> Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Cno3d Bno3d Ano3d Bno3d Eno3d <instrumental_1> Csno3d Ano3d Bno3d Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Cno3d Bno3d Ano3d Bno3d Eno3d Gsno3d Ano3d Eno3d <chorus_2> Ano3d Bno3d Eno3d Gsno3d Csno3d Ano3d Bno3d Eno3d Gsno3d Csno3d Ano3d Bno3d Eno3d Gsno3d Csno3d Ano3d Bno3d Eno3d <verse_4> Csno3d Ano3d Bno3d Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Cno3d Bno3d Ano3d Bno3d Eno3d <verse_5> Csno3d Ano3d Bno3d Eno3d Csno3d Ano3d Bno3d Eno3d Csno3d Cno3d Bno3d Ano3d Bno3d Eno3d Gsno3d Ano3d Bno3d Eno3d,1995,'punk' 'ska' 'skate punk' 'socal pop punk',1990.0,,artist_36,punk,66S9XB7UKucTA7kuHeEXsf,66riGCPfih1Xqk81dDvpvf
45,<intro_1> G <verse_1> Cadd9 G/B Emin7 G Cadd9 G/B Emin7 D <chorus_1> G D Emin7 Cadd9 G D A C D G <verse_2> Cadd9 G/B Emin7 G Cadd9 G/B Emin7 D <chorus_2> G D Emin7 Cadd9 G D A C D G <bridge_1> Emin7 Bmin G7 A7 C D <chorus_3> G D Emin7 Cadd9 G D A C D G <chorus_4> D Emin7 Cadd9 G D A C D G,2023-03-03,'puirt-a-beul' 'scottish folk',2020.0,,artist_37,country,1ake0AJ6BEAtC62D4VJa2k,47WvBuryaMeInhqbcoi0uN
46,<intro_1> B Csmin E A <verse_1> Csmin E A B Csmin E A B <chorus_1> Csmin E A B Csmin E A B <verse_2> Csmin E A B Csmin E A B <chorus_2> Csmin E A B Csmin E A B,2013-05-13,'alternative dance' 'electrofox' 'filter house' 'funktronica' 'indietronica' 'nu disco',2010.0,,artist_38,alternative,6VIzXKKsb1ebcj8ds8MJR4,0vUTfcBDZZo2OUQJci5UNZ
47,<verse_1> D A G A D A G A <chorus_1> D G Bmin A D/Fs G Bmin A D/Fs G Bmin A D/Fs G Bmin A <verse_2> D A G A D A G A <chorus_2> D G Bmin A D/Fs G Bmin A D/Fs G Bmin A D/Fs G Bmin A <chorus_3> D G Bmin A D/Fs G Bmin A D/Fs G Bmin A D/Fs G Bmin A <bridge_1> Bmin G D A Bmin G D A Emin D/Fs G A Bmin Bmin7 Bmin <chorus_4> D G Bmin A D/Fs G Bmin A D/Fs G Bmin A D/Fs G Bmin A <chorus_5> D G Bmin A D/Fs G Bmin A D/Fs G Bmin A D/Fs G Bmin A <outro_1> D G Bmin A Asus2,2023-03-03,'puirt-a-beul' 'scottish folk',2020.0,,artist_37,country,1NLcMYm8XYmg2hOVt6vWo2,47WvBuryaMeInhqbcoi0uN
48,<verse_1> G Cadd9 G/B G D Emin7 Cadd9 G D Emin7 Cadd9 Dsus4 D <chorus_1> G Cadd9 G Cadd9 G D Emin7 D G/B Cadd9 D G <verse_2> Cadd9 G/B G D G Cadd9 G/B G D Emin7 Cadd9 G D Emin7 Cadd9 Dsus4 D <chorus_2> G Cadd9 G Cadd9 G D Emin7 D G/B Cadd9 D G <chorus_3> Cadd9 G Cadd9 G D Emin7 D G/B Cadd9 D G <bridge_1> D Emin7 Cadd9 G/B Cadd9 G/B Gsus2/A Cadd9 G/B Cadd9 G/B Gsus2/A G Amin7 D <chorus_5> G Cadd9 G Cadd9 G D Emin7 D G/B Cadd9 D G <chorus_6> Cadd9 G Cadd9 G D Emin7 D G/B Cadd9 D G <chorus_7> Cadd9 G Cadd9 G D Emin7 D G/B Cadd9 D G Cadd9 D G Cadd9 D Cadd9 <outro_1> G/B Cadd9 G/B Gsus2/A G Cadd9 G/B Cadd9 G/B Gsus2/A G Cadd9,2023-03-03,'puirt-a-beul' 'scottish folk',2020.0,,artist_37,country,5omsPZVDwJS3Jt2Ivlv7J2,47WvBuryaMeInhqbcoi0uN
49,<intro_1> Amin D G D Emin7 Amin D G C G <verse_1> Amin D G D Emin7 Amin D G D Emin7 Amin D <chorus_1> C D G D Emin Amin7 D G D Emin Amin7 D Amin D G C G Amin <verse_2> D G D Emin7 Amin D G D Emin Amin D <chorus_2> C D G D Emin Amin7 D G D Emin7 Amin7 D Amin D C D G D Emin Amin D G D Emin <bridge_1> Amin D <chorus_3> C D G D Emin Amin D G D Emin Amin D Amin7 D G D Emin <outro_1> Amin D G C G,2023-02-10,'modern country pop',2020.0,,artist_5,pop,1tU42qWwEaEgqPIS6CLKgV,4GGfAshSkqoxpZdoaHm7ky
50,<intro_1> Db Gb Db Eb7 Ab7 Db Ab7 Db Ab7 Db Gb Db Bbmin7 Eb7 Ab7 Db Ab7 Gb Ab7 Db <verse_1> Ab7 Db Ebmin7 Ab7 Ab Db Ab7 Db <verse_2> Ab7 Db Ebmin7 Ab7 Gb Eb7 Ab Db Eb7 Ab7 Db Ab7 Db Ab Bbmin F7 Bbmin F7 Bbmin Gb Eb7 Db Eb7 Ab7 Db <chorus_1> Ab7 Db Ab7 Db Gb Db Eb7 Ab7 Db Ab7 Db Ab Db <verse_3> Ab Db Ebmin7 Ab7 Ab Db Ab7 Db <verse_4> Ab7 Db Db7 Gb Eb7 Db Bb7 Eb7 Ab7 Db Ab7 Db Ab Bbmin F7 Bbmin F7 Bbmin Gb Eb7 Db Eb7 Ab7 Db <chorus_2> Ab7 Db Ab7 Db Gb Db Eb7 Ab7 Db,2015-07-23,'folklore argentino' 'rock nacional' 'tango' 'tango cancion',2010.0,rock nacional,artist_39,country,7asFHR74hcfNANNJ79cqVw,6ULt24uY5oov72S2fY1qoi
51,<intro_1> C C/B G <verse_1> C Emin7 Amin7 Gmin7 F C Dmin7 G Dmin7 Gno3d G C C/B G C Emin7 Amin7 Gmin7 F C Dmin7 G Dmin7 G C Amin G F C G F Emin G C G <chorus_1> C7 F D7 C G C G <verse_2> C Emin Amin7 Gmin7 C7 F C Dmin7 G Dmin7 G Dmin G C F C G F Emin G C G <chorus_2> C C7 F D C G Amin D C G C,2023-10-13,'modern country pop',2020.0,,artist_5,pop,1HcbOdPIS5KKeTmx05Drl8,4GGfAshSkqoxpZdoaHm7ky
52,<intro_1> A Fsmin Csmin E <verse_1> A Cs D Cs A D B <chorus_1> A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E <verse_2> A Cs D Cs A D B <chorus_2> A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E <chorus_3> A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E A Fsmin Csmin E,2022-09-16,,2020.0,,artist_40,,0nYH8hMJy1HvTZjKO715sZ,5ZYAs59BjEnOqSJwXakLea
53,<intro_1> F Dmin G Bb F Dmin G <verse_1> F Dmin G F Dmin G G7 Bb Dmin7 G Bb Dmin7 G C F Dmin7 G F Dmin7 G <verse_2> F Dmin G F Dmin G Bb Dmin G Bb Dmin7 G C F Dmin7 G F Dmin7 G <verse_3> F Dmin G7 F Dmin G Bb Dmin G Bb Dmin7 G C F Dmin7 G <outro_1> F Dmin7 G Fs F,2023-02-10,'canadian indie folk' 'chamber pop' 'saskatchewan indie',2020.0,,artist_41,alternative,3oWGBitSdsizfiIlCfwUqV,5mFKYdmiYwNJTDtSzgFyQx
54,<verse_1> Emin Bmin Emin G B7 Emin Bmin Emin G Emin C Amin Bmin Emin B7 Emin <verse_2> Bmin Emin G B7 Emin Bmin Emin G Emin C Amin Bmin Emin B7 Emin <verse_3> Bmin Emin Bmin Emin Bmin Emin B7 Emin Bmin Emin G Emin C Amin Bmin Emin B7 Emin <verse_4> Bmin Emin G Bmin B7 Emin Bmin Emin G Emin C Amin Bmin Emin B7 Emin,,'american folk revival',,,artist_42,country,6hwvSseQYltJDb1d7JMbkj,6fkGY2RJyI8UxNjMlDo9k1
55,<intro_1> D C Bb F Dmin C <verse_1> Dmin C Bb F Dmin C G D C Bb F Bb F C Dmin C Bb F Dmin C G Dmin C Bb F Bb C F <chorus_1> Bb Amin Gmin C A Dmin C Bb F Dmin C <verse_2> Dmin C Bb F Dmin C G Dmin C Bb F Bb F C Dmin C Bb F Dmin C G Dmin C Bb F Bb C F <chorus_2> Bb Amin Gmin C A Dmin C Bb <verse_3> Dmin C Bb Dmin C G Dmin C Bb F Bb C Bb F <chorus_3> Bb Amin Gmin C A Bb Amin F Gmin C A Dmin C F,2011-09-13,'modern power pop' 'underground power pop',2010.0,,artist_43,pop,5A4yiMF8O79tfZCnLlZKXE,7027i6bTkbkTpEmIeEBIHy
56,<intro_1> Emin C Emin C Dsus2 <verse_1> Emin C Emin C Emin C G C C/B Amin <chorus_1> G G/Fs Emin G C C/B Amin G G/Fs Emin G C C/B F C D Emin <verse_2> C Emin C Dsus2 Emin C G C C/B Amin G G/Fs Emin G C C/B Amin G G/Fs Emin G C C/B F C D G C G <bridge_1> D C G D C G Amin C D <chorus_2> G G/Fs Emin G C C/B Amin G G/Fs Emin G C C/B F C D G <outro_1> G/Fs Emin G C C/B Amin G G/Fs Emin G C C/B F C D G,2015-10-05,,2010.0,,artist_44,,3CjF6b2Cz8p7DMVrevfxMS,6wU1QVdfSynPNKpzQZwFl3
57,<verse_1> D G D G D G D G <chorus_1> D G D A <verse_2> D G D G D G D G <chorus_2> D G D A <bridge_1> D G D A D G D A G D A <chorus_3> D G D G D A D A D,2022-09-16,'english indie rock' 'manchester indie',2020.0,english indie rock,artist_45,alternative,1VsMlO01OCEbkw1GYXLcPu,5dDVWJvBFaoMJrOfI6xnOt
58,<intro_1> F Bmin E7 Amin <chorus_1> F Bmin E7 Amin F Bmin E7 Amin F Bmin E7 Amin F Bmin E7 Amin F Bmin E7 Amin F Bmin E7 Amin F Bmin E7 Amin F Bmin E7 Amin,2006-05-09,'alternative rock' 'chamber pop' 'indie rock' 'lo-fi' 'noise pop' 'slowcore',2000.0,indie rock,artist_46,pop rock,5qiHrYEXSrfN95vqRSLiCZ,3W4xM5XYtUp4ifYYPVKVdk
59,<intro_1> C <verse_1> F C G C F C G C F C G C F C G <chorus_1> F C G C F C G C F C G C F C G C F C G C F C G C <verse_2> F C G C F C G C F C G C F C G C F C G <chorus_2> F C G C F C G C F C G C F C G C <verse_3> F C G C F C G C F C G C F C G C F C G C F C G C <chorus_3> F C G C F C G C F C G C F C G C,2017-12-01,'acoustic punk',2010.0,,artist_47,punk,7hI5N41VjACOmegJyW6Hem,6fVeXD7D2RpFoR6bzNEDPo
60,<intro_1> C Cmaj7 F Dmin7 <verse_1> C Cmaj7 F Dmin7 C Cmaj7 F Dmin7 <chorus_1> C Cmaj7 F Dmin7 C Cmaj7 F Dmin7 C Cmaj7 Fmaj7 Dmin7 <verse_2> C Cmaj7 F Dmin7 C Cmaj7 Fmaj7 Dmin7 <chorus_2> C Cmaj7 F Dmin7 Dmin C Cmaj7 Fmaj7 Dmin7 G C Cmaj7 Fmaj7 Dmin7 Dmin <bridge_1> C Cmaj7 Fmaj7 Dmin7 G C Cmaj7 Fmaj7 Dmin7 G <chorus_3> C Cmaj7 F Dmin7 Amin C Cmaj7 F Dmin7 G C Cmaj7 Fmaj7 Dmin7 Dmin C,,,,,,,,
61,<intro_1> D <verse_1> Fsmin G A D Fsmin G A D Fsmin G A <chorus_1> D Fsmin G A D Fsmin G A G Fsmin E D Fs Bmin Emin A <verse_2> D Fsmin G A D Fsmin G A D Fsmin G A <chorus_2> D Fsmin G A D Fsmin G A G Fsmin E D Fs Bmin Emin A <verse_3> D Fsmin G A D Fsmin G A D Fsmin G A <chorus_3> D Fsmin G A D Fsmin G A G D E D Fs G D Fs Bmin Emin Gmin E D,2018-07-16,'modern power pop' 'underground power pop',2010.0,,artist_43,pop,3cGvgiiV5QiTnoKvzzZKxW,7027i6bTkbkTpEmIeEBIHy
62,<intro_1> D Bmin Fsmin Emin <chorus_1> D Bmin Fsmin Emin D Bmin Fsmin Emin <verse_1> D Bmin Fsmin Emin D Bmin Fsmin Emin D Bmin Fsmin Emin D Bmin Fsmin Emin <chorus_2> D Bmin Fsmin Emin D Bmin Fsmin Emin <verse_2> D Bmin Fsmin Emin D Bmin Fsmin Emin D Bmin Fsmin Emin D Bmin Fsmin Emin <chorus_3> D Bmin Fsmin Emin D Bmin Fsmin Emin D Bmin Fsmin Emin <chorus_4> D Bmin Fsmin Emin D Bmin Fsmin Emin D Bmin Fsmin Emin D Bmin Fsmin Emin,2022-08-15,,2020.0,,artist_48,,7aPKTG3yGQ8kbkKd88J2wB,29rCdJKpggnkK4Y7SX7cXQ
63,<intro_1> Fs Gs Gsmin Bmin Fsmaj7 <verse_1> Fs Gs Gsmin Bmin Fsmaj7 Fs Gs Gsmin Bmin Fsmaj7 <chorus_1> Dsmin7 Gs Emaj7 Gsmin7 Cs Fs Gsmin7 Fs Gsmin7 B Fs Gs Gsmin Bmin Fsmaj7 <verse_2> Fs Gs Gsmin Bmin Fsmaj7 Fs Gs Gsmin Bmin Fsmaj7 <chorus_2> Dsmin7 Gs Emaj7 Gsmin Cs Fs Gsmin7 Fs Gsmin7 B <outro_1> Fs Gs Gsmin Bmin Fsmaj7,2023-02-10,'canadian indie folk' 'chamber pop' 'saskatchewan indie',2020.0,,artist_41,alternative,44IqmveSeUqF75j3jgQzM4,5mFKYdmiYwNJTDtSzgFyQx
64,<verse_1> G Emin G C D G Emin C G C D <chorus_1> G C G C D G Emin C G C D <verse_2> G Emin G C D G Emin C G C D <chorus_2> G C G C D G Emin C G C D <verse_3> G Emin G C D G Emin C G C D <chorus_3> G C G C D G Emin C G C D,1973-03-28,'album rock' 'classic rock' 'hard rock' 'rock',1970.0,hard rock,artist_49,rock,2eDdFHgqNJltzlvlZFVDWd,36QJpDe2go2KgaRleHCDTp
65,<intro_1> D G C D G D G C D G C <verse_1> D G C D G C D G C D G C D <chorus_1> G C D G F G F D G C D G C <verse_2> D G C D G C D G C D G C D <chorus_2> G C D G D G C D G D F G F D <interlude_1> G C D G C D G C D G <verse_3> D G C D G C D G C D G C D G D G D G D G D F G D G D F G D,2001-01-01,'alternative metal' 'grunge' 'nu metal' 'post-grunge',2000.0,,artist_50,metal,5yA7AoyGWSUoxALn0RxCfb,07jc1IMGtecDZzOL9cP50t
66,<intro_1> Amin7 Amin G F <verse_1> C G F C G F <chorus_1> Amin G F C G F Amin Amin7 <verse_2> C G F <chorus_2> Amin G F C G F Amin Amin7 <chorus_3> Amin G F C G F Amin Amin7 F G <chorus_4> Amin Amin7 G F C G F Amin <outro_1> G C Emin F,2023-02-10,'modern country pop',2020.0,,artist_5,pop,5ZwLuoFmMEXqPp53pxvH1P,4GGfAshSkqoxpZdoaHm7ky
67,<intro_1> Amin G F E7 Amin G Amin G <verse_1> Amin G Amin G E7 Amin G F E7 Amin G Amin G Amin <verse_2> G Amin C E7 Amin G F E7 Amin G Amin G Amin <instrumental_1> G F E7 Amin G Amin G <verse_3> Amin G Amin C E7 Amin G F E7 Amin G Amin G Amin <verse_4> G Amin C E7 Amin G F E7 Amin G Amin G Amin <outro_1> G Amin G Amin,1968-03-01,'classic country pop' 'classic oklahoma country' 'cowboy western',1960.0,,artist_51,country,53lCFR1blDWZy54m4PvGgg,6OUTtVUjAvUF0uZ3wudxtv
68,G D Emin C G D Emin C D Emin C D Emin C G D Emin C G D Emin C G D Emin C G D Emin C G C G,,'cartoon' 'otacore',,,artist_27,,2n67KKYElh1XKOJxYxWkJF,5mM9eNte0aWttOiMhPb2dM
69,<intro_1> Dmin F C Dmin Emin C D Dmin Emin G C G C Dmin Emin Dmin Emin <verse_1> C Dmin Emin C Dmin Emin F G Dmin C <chorus_1> G D F Dmin Emin G C Dmin Emin G Amin Dmin F Dmin G Dmin Emin F G C Dmin G Dmin Emin G Amin Dmin F C G C G Dmin Emin F Dmin Emin G Amin <outro_1> G C Dmin G C Dmin Emin,2023-01-07,'tex-mex',2020.0,,artist_52,,2oxdi8sGIzwTKzPN5vAFKa,6FmKCCqWSQAhxF0bkObz4b
70,Fsmin7 Bsus4 Csmin7 Fsmin7 E Esus4 E Esus4 Fsmin7 Gsmin7 Csmin7 Fsmin7 Bsus4 E Esus4 E Esus4 Fsmin7 Gsmin7 Csmin7 Fsmin7 Bsus4 E Amin7 E Fsmin7 Bsus4 Csmin7 Amin7 E Fsmin7 Bsus4 E Fsmin7 Bsus4 Csmin7 Fsmin7 Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Bsus4 E Esus4 E Esus4 Fsmin7 Gsmin7 Csmin7 Fsmin7 Bsus4 E Amin7 E Fsmin7 Bsus4 Csmin7 Amin7 E Fsmin7 Bsus4 E Csmin7 Fsmin7 Esus4 E Fsmin7 Bsus4 Csmin7 Fsmin7 Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Bsus4 E Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Bsus4 E Fsmin7 E Fsmin7 Csmin7 Fsmin7 Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Bsus4 E Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Csmin7 Fsmin7 Bsus4 Csmin7 Fsmin7 Bsus4 E A E Fsmin Fs E,,'contemporary vocal jazz' 'norwegian jazz',,,artist_53,jazz,,3hCQUVIcg8nWvkZToF4rqc
71,<intro_1> Bsus4 Asus2 E <verse_1> Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E <verse_2> Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E <bridge_1> Gadd13 Asus2 <chorus_1> Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E <bridge_2> Gadd13 Asus2 <verse_3> Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E <chorus_2> Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E Bsus4 Asus2 E <outro_1> Bsus4 Asus2 E Asus2,2022-10-07,,2020.0,,artist_54,,3jn8DVkgWJcbYGZDb7cFd9,41pd7r1XBRsvdxY3vHEgib
72,<intro_1> F Amin C G <verse_1> F Amin C G F Amin C G F Amin C G F Amin C G <chorus_1> F Amin C G F Amin C G F Amin C G F Amin C G <verse_2> F Amin C G F Amin C G F Amin C G F Amin C G <chorus_2> F Amin C G F Amin C G F Amin C G F Amin C G F Amin C G <bridge_1> F Amin C G F Amin C G <chorus_3> F Amin C G F Amin C G F Amin C G F Amin C G,2013-01-01,'ccm' 'christian alternative rock' 'christian music',2010.0,christian alternative rock,artist_55,rock,62uFDbyzIZLSIlbtsP21Go,1SZMaiNHfdUuU0qZKZ6y62
73,<intro_1> Dmin C G Dmin G F C F C F <verse_1> Dmin C G Dmin G F C F C F C Dmin C G Dmin C F C F C F <interlude_1> Dmin C G Dmin G F C F C F <verse_2> Dmin C G Dmin G F C F C F Dmin <interlude_2> Cs7 Csmaj7 <verse_3> Dmin C G Dmin G F C F C F,1968,'british folk' 'psychedelic folk',1960.0,,artist_56,country,4stIy8n5S3fwsf8ldi7jBg,0tQzBYPjAardhWpGkqVdNW
74,<intro_1> Emin G C D <verse_1> C G Emin D C G Emin D G C D <chorus_1> Emin G C D Emin G C D Emin <verse_2> C G Emin D C G Emin D G C D <chorus_2> Emin G C D Emin G C D Emin <bridge_1> D C G Emin D C G Emin,,'musica jibara' 'puerto rican folk',,,artist_57,country,,37MLZgiNA9NdN9l33W9BdJ
75,<intro_1> Dmin G Amin F Dmin E Amin <verse_1> Dmin G Amin F Dmin E Amin Amin/C Dmin G Amin F Dmin E Amin Amin/C Dmin G Amin F Dmin E Amin <chorus_1> Dmin G Amin F Dmin E Amin Amin/C Dmin G Amin F Dmin E Amin Amin/C <verse_2> Dmin G Amin F Dmin E Amin Amin/C Dmin G Amin F Dmin E Amin Amin/C Dmin G Amin F Dmin E Amin Amin/C Dmin G Amin F Dmin E Amin <chorus_2> Dmin G Amin F Dmin E Amin Amin/C Dmin G Amin F Dmin E Amin Amin/C <outro_1> Dmin G Amin F Dmin E Amin,,'cloud rap francais',,,artist_58,rap,,4CJClbpfpLi7UET4Nq1r3N
76,<intro_1> Ebmaj7 F Bbmaj7 Gmin7 <verse_1> Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bmaj7 Gmin7 Ebmaj7 F Bbmaj7 Gmin7 <chorus_1> Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bbmaj7 Gmin7 <verse_2> Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bmaj7 Gmin7 Ebmaj7 F Bbmaj7 Gmin7 <chorus_2> Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bbmaj7 Gmin7 <outro_1> Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bbmaj7 Gmin7 Ebmaj7 F Bmaj7 Gmin7 Cmin7 F Gmin7 Emin7,2023-04-07,'canadian contemporary r&b',2020.0,,artist_59,soul,3ym8ajVmKm6Fybgov3WBI5,20wkVLutqVOYrc0kxFs7rA
77,<intro_1> G D G <chorus_1> D7 G C G D G <verse_1> D G C A7 D G D G C D G <chorus_2> D7 G C G D G <solo_1> C G D G <verse_2> D7 G C A7 D G D G C D G <chorus_3> D7 G C G D G,2005,'classic country pop' 'honky tonk' 'western swing',2000.0,,artist_60,pop,068Tf3MnOjbSsrROoYhqhD,4szqhE3dT8nzYnlXYGwzmi
78,<intro_1> F C G C <verse_1> C7 F C G F C G C <chorus_1> G F C G F G C <solo_1> C7 F C G C <verse_2> C7 F C G F C G C <chorus_2> G F C G F G C C7 <outro_1> F G C C7 F G C C7 F G C C7,1964-07-01,'arkansas country' 'classic country pop' 'honky tonk' 'traditional country' 'western swing',1960.0,,artist_61,country,0ZWrQULmPlwqsAGgvWhTMP,05pAwLhsutiuj6gerEwGvU
79,<intro_1> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F <verse_1> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F Emin F C D <chorus_1> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F <instrumental_1> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F <verse_2> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G F G F Emin F C D <chorus_2> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F <instrumental_2> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F <outro_1> G Gsus4 G F Fsus4 F G Gsus4 G F Fsus4 F G,1980,'album rock' 'classic rock' 'country rock' 'folk rock' 'hard rock' 'heartland rock' 'mellow gold' 'rock' 'singer-songwriter' 'soft rock',1970.0,heartland rock,artist_62,rock,6EIxPp1ZZlGQPSdNanNS8a,3lPQ2Fk5JOwGWAF3ORFCqH
80,<verse_1> Dmin F Amin E Dmin F Amin E <chorus_1> Dmin F Amin E Dmin F Amin E <verse_2> Dmin F Amin E Dmin F Amin E <chorus_2> Dmin F Amin E Dmin F Amin E <verse_3> Dmin F Amin E Dmin F Amin E <chorus_3> Dmin F Amin E Dmin F Amin E,,'lithuanian jazz' 'modern swing',,,artist_63,jazz,,5AD7wIvImxXd2x6Yga5U3c
81,<verse_1> E B E <chorus_1> B Fs G E B E Emin E B E Gsmin E <verse_2> Emaj7 Gsmin B Fs E Gsmin Fs Ds E <chorus_2> B Fs Ds G E B E Emin <bridge_1> E Fs E Gsmin Fs E B E Gsmin Fs B E Gsmin Fs E B Gsmin Fs E Gsmin Fs E Gsmin Fs E Fs E B Gsmin Fs E B Gsmin Fs E B <outro_1> Fs Gsmin Fs E Gsmin Fs E B Fs Ds E B E Emin E,2015-12-10,'diy emo' 'midwest emo' 'new england emo',2010.0,,artist_64,,41VipzFVimtyUgProD7JnS,4pyn62fo9bN7qCT9nBM6c6
82,<intro_1> G D G D C D G <chorus_1> D C G D C G D G D C D G <verse_1> D G D G C G D C D <chorus_2> G D C G D C G D C D G <verse_2> D G D G C G D C D <chorus_3> G D C G D C G D C G D C G D C G D G <verse_3> D G D G C D C D <chorus_4> G D C G D C G D C G D C G E A E D A E D E A E D A E A E A E D A E A E D A E A E D A E D E A,2021-10-15,'irish country',2020.0,,artist_65,country,4i4hRL6w2H1RCf9ZaR4gPj,5n38O2yu3dYeL4uPk2M9H8
83,<intro_1> Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs <verse_1> Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs <chorus_1> Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs <verse_2> Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs <verse_3> Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs <chorus_2> Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs <verse_4> Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs Emin Bmin7/Fs <outro_1> Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Esus4/Fs Emin Bmin7/Fs Emin Esus4/Fs,2023-01-27,,2020.0,,artist_66,,0GSvrBxW2M2eU23bDzCuCd,37r3ZUhErh0QPJENMsAPBG
